ID,Categories,Code,Name,SKU,Description,Short description,attributes,Images,Published,Brand,Published,Datasheet,Stock,In stock?,Sales price,Regular price,Merk,Lengte,Breedte,Module-rendement,Vermogen,MPP-spanning,Kabellengte,MPP vermogen (Maximum Power Point),Hoogte,Nullastspanning,Max. systeemspanning,Kortsluitstroom,Aantal bypassdiodes,Aantal cellen,Gewicht,MPP-stroom,Met aansluitkabel,Met frame,Kleur frame,Celmateriaal,AC-nom. uitgangsvermogen,WiFi,Aantal MPP trackers,Ingebouwde batterij,Ethernet,Netbewaking,Type,Serie
00011,"Solar, Montagematerialen",CF100-6532,"Esdec | ClickFit | Montage schroef 6,5x32mm",cf100-6532,ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.<br /><br /><b>Kenmerken van ClickFit</b><br />• Geschikt voor ieder type zonnepaneel<br />• Een oplossing voor ieder type dak<br />• Calculatietool beschikbaar in onze webshop<br />• 20 jaar garantie<br />• Zeer eenvoudig te installeren,"Schuin dak | 1006532<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/56/88/415688.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Fasteners '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'universal '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '35 mm'}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Overig '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/a9/1c/7dfcba7818f40cfa0374942dc660.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/d3/74/e189f34f6f2d33ce26a01ecd1f70.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/48/6c/fc3b0692396e9e8d46106113d008.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/56/88/415688.pdf,879,1,,,Esdec ,,15 mm,,,,,,35 mm,,,,,,,,,,,,,,,,,,universal ,Fasteners 
00012,"Solar, Montagematerialen",CF100-6555,"Esdec | ClickFit | Montage schroef 6,5x55mm",cf100-6555,ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.<br /><br /><b>Kenmerken van ClickFit</b><br />• Geschikt voor ieder type zonnepaneel<br />• Een oplossing voor ieder type dak<br />• Calculatietool beschikbaar in onze webshop<br />• 20 jaar garantie<br />• Zeer eenvoudig te installeren,"Schuin dak | 1006555<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Fasteners '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'universal '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '60 mm'}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Overig '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/73/db/49b5249b56a77c36a279551b8efa.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/82/21/cced97735fd7f0a0816191f93b78.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/66/d3/d2305585f617f341930d98e6f375.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf,1303,1,,,Esdec ,,15 mm,,,,,,60 mm,,,,,,,,,,,,,,,,,,universal ,Fasteners 
00013,"Solar, Montagematerialen",CF100-6560,"Esdec | ClickFit | Montage schroef 6,5x60mm",cf100-6560,ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.<br /><br /><b>Kenmerken van ClickFit</b><br />• Geschikt voor ieder type zonnepaneel<br />• Een oplossing voor ieder type dak<br />• Calculatietool beschikbaar in onze webshop<br />• 20 jaar garantie<br />• Zeer eenvoudig te installeren,"Schuin dak | 1006560<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Fasteners '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'universal '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '65 mm'}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Overig '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/7d/bb/7e59c1dda93f818a7d88aedf0ef6.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/b2/08/a8c79d437e8a74bac87305f656d4.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/12/96/3d729a11bfc6ea3cf12b10f6dcce.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf,1541,1,,,Esdec ,,15 mm,,,,,,65 mm,,,,,,,,,,,,,,,,,,universal ,Fasteners 
00014,"Solar, Montagematerialen",CF100-6563,"Esdec | ClickFit | Montage schroef 6,5x63mm",cf100-6563,"<h2>ClickFit Montageschroef</h2>De Esdec Montageschroef wordt gebruikt voor het monteren van zonnepanelen op de Clickfit montagerails en heeft een afmeting van 6,5 x 63mm.Specificaties van de montageschroef:<ul><li>Draaddiameter: 6.5mm</li><li>Materiaal: staal</li><li>Lengte: 63mm</li><li>Kopvorm: zeskant</li></ul><h2>Esdec ClickFit</h2>ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.Kenmerken van ClickFit:<ul><li>Geschikt voor ieder type zonnepaneel</li><li>Een oplossing voor ieder type dak</li><li>Calculatietool beschikbaar in onze webshop</li><li>20 jaar garantie</li><li>Zeer eenvoudig te installeren</li></ul>","Schuin dak | 1006563<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Fasteners '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'universal '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '67 mm'}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Overig '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/63/5e/f0008a8edaf3dc80f8cfe7916076.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/de/ed/06c38471c679fdf24bac9c226a67.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/d4/fb/9177a95fa012a09fd11d06c63aff.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf,28536,1,,,Esdec ,,15 mm,,,,,,67 mm,,,,,,,,,,,,,,,,,,universal ,Fasteners 
00015,"Solar, Montagematerialen",CF100-6570,"Esdec | ClickFit | Montage schroef 6,5x70mm",cf100-6570,ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.<br /><br /><b>Kenmerken van ClickFit</b><br />• Geschikt voor ieder type zonnepaneel<br />• Een oplossing voor ieder type dak<br />• Calculatietool beschikbaar in onze webshop<br />• 20 jaar garantie<br />• Zeer eenvoudig te installeren,"Schuin dak | 1006570<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Fasteners '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'universal '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '73 mm'}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Overig '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/e2/5d/57682590c12c42f2a0508326c16e.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/a9/b1/df5320d6afa94ca8e8cb92e668ab.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/bf/86/346033a2608d64f525ce2e36d412.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf,970,1,,,Esdec ,,15 mm,,,,,,73 mm,,,,,,,,,,,,,,,,,,universal ,Fasteners 
00016,"Solar, Montagematerialen",CF100-6575,"Esdec | ClickFit | Montage schroef 6,5x75mm",cf100-6575,ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.<br /><br /><b>Kenmerken van ClickFit</b><br />• Geschikt voor ieder type zonnepaneel<br />• Een oplossing voor ieder type dak<br />• Calculatietool beschikbaar in onze webshop<br />• 20 jaar garantie<br />• Zeer eenvoudig te installeren,"Schuin dak | 1006575<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Fasteners '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'universal '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '15 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '80 mm'}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Overig '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/be/67/db58b2ea52013456a2df0dab07eb.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/04/10/a99a5a03d0a64755a13d1c92504d.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/e7/3d/a3f7723731c77e89d99823f6168c.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/54/66/415466.pdf,2524,1,,,Esdec ,,15 mm,,,,,,80 mm,,,,,,,,,,,,,,,,,,universal ,Fasteners 
00017,"Solar, Montagematerialen",VDV773360,"Van der Valk | Rvs Torx schroef 5,5x58mm",vdv773360,Het Nederlandse bedrijf Van der Valk Solar Systems is al sinds 1963 systeemleverancier. Zij biedt een divers aanbod aan montagesystemen.<br /><br /><b>Kenmerken van Van der Valk</b><br />• Snelle en betrouwbare leveringen dankzij grote voorraden<br />• Alle systemen toepasbaar op elk type dak of ondergrond<br />• Diverse systemen ook leverbaar als kant-en-klare kits<br />• Snelle montage dankzij voormontage<br />• Al het montagemateriaal zonnepanelen in zowel portrait als landscape configuratie<br /><br />Met de Van der Valk Designtool is het heel eenvoudig een legplan voor ieder dak te berekenen.,"Schuin en/of Plat dak | 773360 | T30<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/27/61/112761.htm"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Van der Valk '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Fasteners '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'Torx-schroef 5,5x58mm - T30 '}, {'code': 'EF001084', 'name': 'Schachtdiameter', 'type': 'float', 'value': '3.5 mm'}, {'code': 'EF006615', 'name': 'Grootte bit', 'type': 'float', 'value': '30 '}, {'code': 'EF001001', 'name': 'Kopdiameter', 'type': 'float', 'value': '13 '}, {'code': 'EF004757', 'name': 'Schroefdraaddiameter', 'type': 'float', 'value': '5.5 '}, {'code': 'EF001438', 'name': 'Lengte', 'type': 'float', 'value': '58 mm'}, {'code': 'EF004739', 'name': 'Gehard', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000012', 'name': 'Kopvorm', 'type': 'text', 'value': 'Laagbol '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Geen (onbehandeld) '}, {'code': 'EF000013', 'name': 'Aandraaivoorziening', 'type': 'text', 'value': 'Torx '}, {'code': 'EF000007', 'name': 'Kleur', 'type': 'text', 'value': 'Roestvaststaal ( RVS ) '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}, {'code': 'EF015028', 'name': 'Puntvorm', 'type': 'text', 'value': 'Puntig '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/5d/95/04042386bd57cd53b834d13dc58b.png,True,Van der Valk,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/27/61/112761.htm,879,1,,,Van der Valk ,58 mm,,,,,,,,,,,,,,,,,,,,,,,,,"Torx-schroef 5,5x58mm - T30 ",Fasteners 
00018,"Solar, Montagematerialen",VDV773840,"Van der Valk | Rvs Torx-schroef 5,5x38mm",vdv773840,Het Nederlandse bedrijf Van der Valk Solar Systems is al sinds 1963 systeemleverancier. Zij biedt een divers aanbod aan montagesystemen.<br /><br /><b>Kenmerken van Van der Valk</b><br />• Snelle en betrouwbare leveringen dankzij grote voorraden<br />• Alle systemen toepasbaar op elk type dak of ondergrond<br />• Diverse systemen ook leverbaar als kant-en-klare kits<br />• Snelle montage dankzij voormontage<br />• Al het montagemateriaal zonnepanelen in zowel portrait als landscape configuratie<br /><br />Met de Van der Valk Designtool is het heel eenvoudig een legplan voor ieder dak te berekenen.,"Schuin en/of Plat dak | 773840 | T30<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/27/61/112761.htm"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Van der Valk '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Fasteners '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'Torx-schroef 5,5x38mm - T30 '}, {'code': 'EF001084', 'name': 'Schachtdiameter', 'type': 'float', 'value': '3.5 mm'}, {'code': 'EF006615', 'name': 'Grootte bit', 'type': 'float', 'value': '30 '}, {'code': 'EF001001', 'name': 'Kopdiameter', 'type': 'float', 'value': '13 '}, {'code': 'EF004757', 'name': 'Schroefdraaddiameter', 'type': 'float', 'value': '5.5 '}, {'code': 'EF001438', 'name': 'Lengte', 'type': 'float', 'value': '38 mm'}, {'code': 'EF004739', 'name': 'Gehard', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF001758', 'name': 'Type schroefdraad', 'type': 'text', 'value': 'Grof '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Geen (onbehandeld) '}, {'code': 'EF000013', 'name': 'Aandraaivoorziening', 'type': 'text', 'value': 'Torx '}, {'code': 'EF000007', 'name': 'Kleur', 'type': 'text', 'value': 'Roestvaststaal ( RVS ) '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}, {'code': 'EF015028', 'name': 'Puntvorm', 'type': 'text', 'value': 'Puntig '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/cc/5d/c13fd0da115d0eabc1ef0fb2f958.png,True,Van der Valk,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/27/61/112761.htm,3246,1,,,Van der Valk ,38 mm,,,,,,,,,,,,,,,,,,,,,,,,,"Torx-schroef 5,5x38mm - T30 ",Fasteners 
00019,"Solar, Montagematerialen",GSE-SEAL,"GSE | Uitzetband 5,5 meter",gse-seal,GSEIntégration is een Franse onderneming en onderdeel van Groupe Solution Energie.GSE heeft een uniek indak-systeem ontworpen die veel voordelen biedt. <br /><br /><b>Kenmerken GSE intégration </b><br />• Geschikt voornagenoeg alle zonnepanelen <br />• Ideaal voorzonne-energiesystemen op nieuwbouwwoningen <br />• Esthetischeoplossing <br />• Bestaat slechtsuit een aantal onderdelen <br />• Kosteneffectief <br />• Te combineren metdakvensters van Fakro.,"Schuin dak | ART101088<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/75/82/11967582.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'GSE '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'Indak '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/86/42/30aa06db94c73fb4f016dcb50883.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/8c/f2/b8fef260d2c3e5d8c629702345bb.png",True,GSE,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/75/82/11967582.pdf,182,1,,,GSE ,,,,,,,,,,,,,,,,,,,,,,,,,,,Indak 
00020,"Solar, Omvormers",SES440-1GM4MRM,SolarEdge | Optimizer S440-1GM4MRM,ses440-1gm4mrm,"<h2>SolarEdge Power Optimizer S-Series S440</h2>Kenmerken SolarEdge Power Optimizer S440:<ul><li>14.5A</li><li>IN 0,1M</li><li>OUT 2,3M</li><li>MC4</li></ul><h2>SolarEdge systemen</h2>Kenmerken SolarEdge systemen:<ul><li>Omvormers speciaal ontworpen om te werken met poweroptimizers</li><li>Superieure efficiëntie</li><li>Uitstekende betrouwbaarheid met standaard 12 jaar garantie (uitbreidbaar tot 20 of 25 jaar)</li><li>Klein, lichtgewicht en eenvoudig te installeren</li><li>Ingebouwde monitoring-ontvanger op moduleniveau</li><li>Internetverbinding via Ethernet of draadloos (Wi-Fi,ZigBee Gateway, mobiel)</li><li>Optionele mobiele connectiviteit IP65-Voor installatie binnen en buiten</li><li>Geïntegreerde bescherming tegen vlambogen en snelle uitschakeling</li><li>Optioneel geïntegreerde gegevens van omzetkwaliteit, ANSI C12.20</li><li>Alle SolarEdge omvormers zijn gecertificeerd</li></ul>","14,5A | IN 0,1M, OUT 2,3M | MC4<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/34/76/403476.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'SolarEdge '}, {'code': 'EF007362', 'name': 'Max. primaire stroom bij DC', 'type': 'float', 'value': '14.5 A'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '129 mm'}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '129 mm'}, {'code': 'EF004399', 'name': 'Aantal DC-stekkeraansluitingen', 'type': 'float', 'value': '2 '}, {'code': 'EF004942', 'name': 'Max. DC-primair vermogen', 'type': 'float', 'value': '440 W'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '30 mm'}, {'code': 'EF000167', 'name': 'Gewicht', 'type': 'float', 'value': '0.65 kg'}, {'code': 'EF004662', 'name': 'Euro-rendement', 'type': 'float', 'value': '99.5 %'}, {'code': 'EF007252', 'name': 'Geschikt voor lastscheider', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF004724', 'name': 'Geschikt voor buitenmontage', 'type': 'checkbox', 'value': 'Ja'}, {'code': 'EF012468', 'name': 'Geschikt voor noodstroom', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF005909', 'name': 'Ingebouwde batterij', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF004336', 'name': '3-fasen netvoeding', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF005474', 'name': 'Beschermingsgraad (IP)', 'type': 'text', 'value': 'IP68 '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/fc/92/becec85cdb1638fa5e54142eeddc.png,True,SolarEdge,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/34/76/403476.pdf,16569,1,,,SolarEdge ,,129 mm,,,,,,30 mm,,,,,,0.65 kg,,,,,,,,,Nee,,,,
